Ticker,MMBuy,MMSell,AI1-Average,AI1-AskAmt,AI1-AskPrice,AI1-AskAvail,AI1-BidAmt,AI1-BidPrice,AI1-BidAvail,CI1-Average,CI1-AskAmt,CI1-AskPrice,CI1-AskAvail,CI1-BidAmt,CI1-BidPrice,CI1-BidAvail,CI2-Average,CI2-AskAmt,CI2-AskPrice,CI2-AskAvail,CI2-BidAmt,CI2-BidPrice,CI2-BidAvail,NC1-Average,NC1-AskAmt,NC1-AskPrice,NC1-AskAvail,NC1-BidAmt,NC1-BidPrice,NC1-BidAvail,NC2-Average,NC2-AskAmt,NC2-AskPrice,NC2-AskAvail,NC2-BidAmt,NC2-BidPrice,NC2-BidAvail,IC1-Average,IC1-AskAmt,IC1-AskPrice,IC1-AskAvail,IC1-BidAmt,IC1-BidPrice,IC1-BidAvail
PIB,,,1900,6,2000,55,76,501,156,2070.3701171875,24,2500,24,5,800,1356,1500,53,2000,53,,,0,2500,2,2500,2,100,150,100,549.1900024414062,,,0,,,0,1500,35,1000,164,20,149,20
PK,,,2200,99,2200,333,,,0,999,143,999,1453,,,0,832.6099853515625,,,0,,,0,1000,2,1200,2,999,450,999,832.6099853515625,,,0,,,0,1000,44,1000,44,,,0
POW,6000,,9990,14,9990,3307,46,9000,996,9980,24,9980,3827,10,8600,668,9500,50,9500,90,,,0,10518.6201171875,21,10500,2215,1018,10000,1118,13000,,,0,,,0,11500,50,11500,59,10,8600,959
PPA,,,350,140,350,686,9692,300,11604,360,3,360,7553,614,320,3018,300,,,0,,,0,320,833,320,11619,984,260,1604,220,,,0,990,220,990,300,4,600,951,4206,300,4206
PSH,,,10000,187,10000,2324,100,9000,100,10000,18,12000,1007,,,0,4013.580078125,,,0,,,0,10426.1796875,429,11800,1708,25,9000,854,4013.580078125,32,13000,32,,,0,10000,360,13600,636,69,10000,79
PSL,,,5480,76,5490,4048,200,4850,4065,5500,458,5500,458,476,4900,2459,5000,92,5000,92,,,0,5700,198,5700,2233,127,4800,2214,4320,30,4320,102,24,3000,24,5218.85009765625,238,5700,288,10,4360,94
PSM,,,3500,485,3500,2970,555,3000,2525,3250,8,3250,59,446,2800,3447,2500,,,0,,,0,4200,30,4140,1400,250,3000,3621,1299.4200439453125,35,3000,35,,,0,4500,98,4000,349,199,2600,559
PSS,,,1600,220,1700,13559,240,1600,2124,1480,200,1680,2566,779,1480,6697,450,,,0,,,0,1885.800048828125,2,1890,6338,1000,1300,2500,1600,100,3000,100,,,0,1870,447,1850,2762,295,1050,844
PT,,,575,4423,575,33004,59,521,6616,560,2181,560,33576,1485,500,4215,600,200,660,1495,,,0,564,124,564,44792,2,493,10940,700,43,700,79,15,600,15,634,1107,634,20042,10,502,2054
PWO,,,370,2098,370,24567,20,363,7080,413,1695,413,40045,3,363,5269,390,83,390,1655,17,281,3017,420,465,420,23251,39,392,15852,350,704,350,1592,495,200,495,454,15,454,10094,100,348,2582
QCR,,,999000,1,999000,23,1,800000,1,999000,2,1000000,8,1,900000,4,850000,,,0,,,0,1112076.25,1,1190000,4,5,800000,6,365080.84375,,,0,,,0,1500000,1,1600000,1,1,500000,1
RAD,,,14664.01953125,45,14800,168,100,12100,288,13000,69,13000,206,,,0,3700.18994140625,,,0,,,0,14900,62,15000,523,100,13100,445,3700.18994140625,10,14500,10,,,0,16000,33,16000,33,,,0
RAG,,,550000,1,699000,4,,,0,550000,11,690000,12,1,550000,2,259841.8125,,,0,,,0,569000,5,569000,13,9,480000,9,259841.8125,,,0,,,0,580000,4,650000,8,,,0
RAM,,,3150,18,3070,2427,500,2800,1859,2800,44,2700,1265,500,2400,1051,1238,,,0,,,0,3000,122,3000,2773,709,2700,1689,1600,10,3000,10,,,0,2828.81005859375,92,2900,490,100,2500,1100
RAT,32,176,176,100,176,1388862,120,174,799349,175,599,175,786811,30,166,149844,200,1800,200,1800,9950,150,19600,176,100,176,822600,154,175,181884,160,135,160,4899,1000,150,26224,175,9022,175,708071,26910,171,507504
RBH,,,19400,66,19200,2415,67,17500,468,20000,30,19900,1788,100,18000,100,22000,20,22000,20,,,0,16800,28,17000,2702,92,16800,692,25000,8,20000,8,10,10000,10,19400,33,19300,1232,7,17600,160
RCO,400,,1400,85,1890,6799,1523,1400,5907,1766.43994140625,97,1770,10237,10,1360,2195,1700,120,1400,804,500,1000,500,1950,14,1900,2997,110,1500,3981,1400,140,1400,356,849,900,849,1460,155,2050,770,1348,1460,6410
RCS,,,290000,2,299000,4,1,210000,9,240000,,,0,5,215000,12,93742,,,0,,,0,225000,40,220000,48,,,0,93742,,,0,,,0,210000,2,220000,2,1,200000,1
RCT,,,928000,1,926000,6,,,0,959000,1,958000,4,1,500000,3,1000000,,,0,,,0,845000,1,835000,5,,,0,357974.875,,,0,,,0,960000,1,979000,1,,,0
RDE,,,37900,31,37900,1159,17,32400,652,55000,54,53800,337,100,29200,528,38000,10,54000,22,,,0,39800,92,39700,911,12,31800,733,50000,57,50000,57,10,15000,10,40400,64,40300,710,50,31500,624
RDL,,,1100000,2,1360000,25,1,200000,1,1035000,1,1030000,6,,,0,378869.09375,,,0,,,0,1390000,2,1380000,5,1,1200000,2,378869.09375,,,0,,,0,1600000,1,1400000,1,,,0
RDS,,,800000,1,800000,1,,,0,775000,1,800000,1,,,0,208036.5625,,,0,,,0,800000,1,800000,1,,,0,208036.5625,,,0,,,0,800000,1,800000,1,,,0
RE,,,1000,1760,2700,26754,327,1000,337,3700,70,3700,14811,100,2600,200,3000,279,3500,279,,,0,3400,832,3380,54279,100,2800,100,5000,12,4500,3760,,,0,2800,300,4200,11955,,,0
REA,,,1157.719970703125,443,1280,9575,,,0,1200,365,1200,5606,300,750,300,500,17,3000,17,,,0,1280,232,1280,8007,104,985,5499,900,400,900,1600,,,0,1200,100,1190,712,340,1010,1404
RED,60000,,60000,200,60200,210,100,60000,100,60000,3,69900,248,100,60000,100,22664.060546875,,,0,,,0,60000,12,64900,387,100,60000,100,22664.060546875,,,0,,,0,60000,20,66000,20,100,60000,100
REO,,,2000,1,1980,2654,1000,400,1320,2100,52,2190,868,316,2100,416,164.57000732421875,270,2000,270,24,1000,24,400,,,0,,,0,2000,,,0,46,2000,46,0.009999999776482582,,,0,800000,0.009999999776482582,800000
REP,,,918,128,918,15503,500,713,12198,879,76,879,11180,4,800,837,950,150,950,950,6,630,6,819,1881,819,19432,1,742,19042,700,68,700,145,50,620,113,900,490,900,10430,185,755,2851
RG,,,1400,704,1390,18240,206,1300,6202,1976.5,266,1970,5924,57,1370,2697,2090,,,0,,,0,1797.280029296875,3275,1800,9924,75,1400,23077,2500,2,2220,120,,,0,1740,254,1740,9501,196,1470,2445
RGO,,,2340,161,2320,1084,500,1650,700,2180,549,2180,732,50,1310,605,794.6900024414062,,,0,,,0,2494.3798828125,623,2500,3211,158,1690,1378,794.6900024414062,10,2100,10,,,0,2000,60,2000,77,77,1000,77
RHP,,,6976.5,20,6980,112,50,6200,86,7008.89013671875,47,7000,120,100,6200,100,2754.409912109375,,,0,,,0,6590,1,6340,683,100,6100,100,2754.409912109375,,,0,,,0,7500,12,7500,12,,,0
ROM,,,5400,599,5400,8333,721,5000,5424,5670,72,5670,2228,450,4600,1461,1901.9599609375,,,0,,,0,6200,369,6100,2774,296,4850,5193,4500,40,7500,40,,,0,5790,186,5790,1470,200,3260,301
RSE,,,29500,46,29500,2711,100,27000,608,29300,20,30500,2616,97,27200,496,33000,20,35000,20,,,0,27500,18,27500,1406,955,27200,1317,30000,5,30000,5,10,15000,10,30000,11,29800,871,150,28000,612
RSH,,,30000,711,40000,712,15,30000,429,50000,,,0,,,0,19215.0703125,,,0,,,0,22200,,,0,14,22200,54,28000,,,0,,,0,40000,,,0,30,22000,30
RSI,,,2000,427,2000,428,300,200,300,1650,7,6000,7,12,1650,12,684.2000122070312,,,0,,,0,2100,20,2090,916,19,722,1034,1150,,,0,,,0,2490,13,2480,85,,,0
RTA,,,17100,39,17100,3299,14,14700,1114,21600,27,21600,1617,30,16600,268,17300,10,25000,10,,,0,16800,91,16800,1590,95,15000,1178,20000,2,20000,2,10,8000,20,16800,2,16700,734,50,14500,641
S,,,300,2852,368,5087,10,200,8010,294,727,294,4766,5,200,5905,280,,,0,,,0,170,48,259,6572,4880,200,18526,145,42,180,142,,,0,350,452,500,1458,5,206,10732
SA,,,7679.8798828125,42,8300,108,81,7500,81,8300,4,8200,164,,,0,3410.75,,,0,,,0,8280,20,8280,324,42,7500,124,3410.75,,,0,,,0,15000,1,9000,144,10,7500,20
SAL,,,7690,5,7690,124,27,7100,527,7880,2,7760,295,49,7000,49,3410.75,,,0,,,0,7690,64,7690,744,87,7500,87,3410.75,,,0,,,0,7500,6,7500,140,28,7000,58
SAR,,,31800,28,31800,2905,17,29700,694,38835,8,38800,1119,5,29200,158,9564.2099609375,,,0,,,0,36900,6,36900,603,50,30200,295,9564.2099609375,10,34000,10,,,0,29500,480,30000,1070,2,23000,12
SBU,,,43000,152,43000,1152,15,33000,15,44000,162,44000,162,15,33000,51,14800.4404296875,,,0,,,0,35000,11,36000,213,8,32000,54,14800.4404296875,,,0,,,0,36900,10,43000,160,15,30000,15
SC,,,1250,80,1230,4966,130,967,4545,1320,221,1310,3375,7,1170,188,1600,85,1600,142,100,800,100,1230,156,1230,5769,3,900,2895,3000,68,3000,68,5,1200,105,1200,643,1200,5428,14,1000,854
SCB,,,110000,9,110000,19,,,0,120000,1,120000,3,,,0,53413.53125,,,0,,,0,160000,1,135000,3,1,50000,1,53413.53125,,,0,,,0,100000,1,169000,3,,,0
SCN,,,2990,38,2990,3468,40,2710,4680,3200,178,3200,1720,7,2680,1496,2500,910,2500,2423,,,0,2718.68994140625,250,3500,2641,360,2560,2070,2500,126,2500,136,40,1500,40,3690,42,3690,1531,20,3110,407
SCR,82,,400,4,400,1625,46,183,3346,255,50,150,3234,268,105,3354,100,,,0,,,0,300,64,299,5841,1152,215,11661,150,15,144,15,,,0,300,153,350,7114,941,300,4953
SDM,,,3400000,1,3000000,1,,,0,1115816.375,,,0,,,0,1115816.375,,,0,,,0,2500000,,,0,,,0,1115816.375,,,0,,,0,1115816.375,,,0,,,0
SDR,100000,,101472.21875,30,101000,119,100,100000,100,100000,103,115000,133,100,100000,100,37717.0703125,,,0,,,0,100000,60,130000,60,100,100000,100,37717.0703125,,,0,,,0,100000,,,0,100,100000,100
SEA,,,199,13445,199,102041,500,150,103525,185,17,185,48432,100000,1,100000,155,3450,155,8450,,,0,200,149,200,56735,1000,162,149202,172.41000366210938,818,175,818,,,0,179,7557,179,38980,6,124,109396
SEN,,,840,551,840,75573,19500,800,51139,800,3324,800,40210,2000,730,3500,1300,,,0,50,610,100,800,612,829,48032,2661,800,6525,775,,,0,,,0,1340,300,975,5979,1000,696,7356
SEQ,,,21659.970703125,30,24000,51,85,22000,313,23000,,,0,,,0,8481.08984375,,,0,,,0,20000,3,20000,40,59,18000,59,8481.08984375,,,0,,,0,25000,,,0,10,16000,10
SF,6,18,17.799999237060547,18418,17.799999237060547,1981114,1000,17,1702460,17,33093,17,1109144,139494,16,2715579,18,82881,18,104890,100000,16.5,100000,18,100,18,630537,1286,17.5,1524553,18.200000762939453,16000,18.200000762939453,53382,10011,17.399999618530273,83197,17.899999618530273,159761,17.899999618530273,1487467,768,17.700000762939453,303044
SFE,,,61900,16,62000,93,7,50000,7,60000,5,62900,92,20,60000,20,25136.580078125,,,0,,,0,54000,4,50000,161,,,0,25136.580078125,,,0,,,0,68700,2,68900,62,,,0
SFK,,,114,209,112,90704,5000,90,153000,95.9000015258789,1945,95.9000015258789,55403,200,80,115354,75,3889,85,6889,,,0,71,300,75,230926,46915,71,245833,238,16,238,16,100,50,100,90,21910,90,97302,13,80,103701
SFL,,,98500,1,98200,40,,,0,118000,1,109000,39,,,0,39315.26953125,,,0,,,0,85000,1,88900,7,,,0,39315.26953125,,,0,,,0,11000,1,109000,13,,,0
SI,,,2500,538,2500,18982,556,2400,8889,2590,39,2590,9142,537,2300,9181,2000,858,2700,1058,,,0,2590,118,2580,23778,29,2400,6041,3000,,,0,39,1000,39,2150,704,2380,2544,657,2150,9448
SIL,,,2800,174,2800,1489,,,0,2640,104,2640,799,201,1500,201,2265.139892578125,4,10000,4,,,0,2750,806,2750,3108,,,0,2265.139892578125,10,3500,14,,,0,1950,21,1950,544,20,1600,20
SIO,38,,109,2827,109,276149,1071,102,41505,139,2294,139,156860,400,135,13093,190,903,145,3841,,,0,146.39999389648438,11,147,149518,67,124,40709,150,14900,150,23570,50,100,50,75.0999984741211,227,100,64582,906,75.0999984741211,23262
SNM,,,110000,10,119000,75,20,110000,80,109000,5,109000,49,,,0,76610.65625,,,0,,,0,114000,4,114000,27,100,100000,100,76610.65625,,,0,,,0,110000,6,112000,19,10,65000,100010
SOI,,,1000,200,989,2842,1000,800,8643,880,100,880,3248,808,680,3002,450,,,0,,,0,850,48,838,19509,41,703,9883,744,15,744,563,,,0,797,1485,797,4671,29,660,7545
SOL,,,1590,108,1540,9069,8800,1500,18300,2000,60,2000,60,937,1150,2735,446.0199890136719,,,0,,,0,1450,2314,1590,6314,302,1450,6145,1200,,,0,,,0,2950,1494,2950,1494,5000,1300,7988
SP,2500,,2750,915,3400,9011,100,2500,100,2850,356,2850,2263,56,2510,156,2900,10,2900,152,,,0,2890,96,2890,11430,100,2500,110,2560,,,0,,,0,3762.5,112,3840,1928,446,2550,746
SPT,,,600,299,750,300,,,0,600,1000,700,4000,,,0,189.3300018310547,,,0,,,0,520,,,0,,,0,189.3300018310547,,,0,,,0,778.8099975585938,156,780,28792,,,0
SRD,70000,,70100,13,100000,13,98,70100,198,70100,3,89900,147,65,70100,165,29473.939453125,,,0,,,0,70100,60,90000,60,100,70100,200,29473.939453125,,,0,,,0,70000,10,90000,10,100,70100,200
SRP,,,13900,87,13900,1830,,,0,17000,571,17900,571,,,0,7928.259765625,,,0,,,0,16900,48,16900,207,100,4000,100,7928.259765625,,,0,,,0,20000,48,20000,48,,,0
SSC,,,696,49,696,6174,73,551,6113,799,399,799,534,40,531,2939,600,85,600,2185,,,0,680,1303,680,13535,61,571,8193,530,53,530,343,,,0,670,367,670,3309,100,630,651
SSL,,,68600,3,69500,20,,,0,69863.640625,5,70900,6,2,58000,2,22109.029296875,,,0,,,0,69900,2,69700,10,,,0,22109.029296875,,,0,,,0,79900,1,79900,2,,,0
SST,,,10000000,2,10000000,2,,,0,3838074,,,0,,,0,3838074,,,0,,,0,10000000,,,0,,,0,3838074,,,0,,,0,3838074,,,0,,,0
STL,,,2170,44,2170,15549,28,1860,5568,2070,20,2030,11234,100,2000,2987,2300,122,2300,1172,200,1800,200,1820,24,1940,27479,313,1820,5813,2000,50,2100,150,,,0,2030,5,2020,11274,10,1770,2890
STR,1750,,2718.81005859375,188,3000,189,100,2700,926,2289.2099609375,80,2800,280,96,1800,490,2000,150,2000,151,,,0,3200,282,3300,282,200,1800,380,1950,12,2600,22,,,0,2620,,,0,40,2650,570
STS,,,189978.484375,1,189000,12,2,17400,6,167000,4,168000,5,,,0,95665.6796875,,,0,,,0,176000,1,179000,6,2,17000,2,95665.6796875,,,0,,,0,178000,3,176000,14,,,0
SU,,,115000,9,115000,11,,,0,200000,,,0,,,0,112362.03125,,,0,,,0,300000,20,300000,20,,,0,112362.03125,,,0,,,0,112362.03125,,,0,,,0
SUD,100000,,110000,4,110000,34,100,100000,100,100000,60,130000,60,100,100000,100,37979.5703125,,,0,,,0,120000,57,120000,57,100,100000,100,37979.5703125,,,0,,,0,100000,,,0,100,100000,100
SUN,,,550,110,790,4889,80,550,1164,650,280,650,680,10,350,784,475,200,1000,200,,,0,804.739990234375,430,814,2460,1000,600,6842,499,300,499,500,100,300,100,705,1145,725,1495,300,625,840
SWF,,,223,3450,223,193385,76,190,150075,193,3937,192,105988,20,175,101325,80.30999755859375,,,0,,,0,217,277,215,142936,4987,185,158226,110,1000,400,1000,,,0,175,6506,175,34245,189,170,109286
TA,,,17451.919921875,275,23900,711,100,13100,122,15000,36,18000,499,3,15000,335,8409.3798828125,,,0,50,8000,50,23700,50,23600,528,36,12500,245,10400,,,0,1,16000,1,29000,20,24000,307,10,16000,11
TAC,,,150000,1,318000,68,2,15000,2,500000,3,350000,5,,,0,91593.2265625,1,350000,1,,,0,550000,2,460000,13,,,0,91593.2265625,,,0,,,0,91593.2265625,,,0,2,50000,2
TAI,,,750,30,745,10460,200,120,200,750,80,700,8168,40,500,70,121.01000213623047,1000,900,1000,,,0,800,489,900,12279,173,800,1559,750,139,750,139,,,0,686.8300170898438,754,1000,1383,,,0
TBU,,,68000,149,68000,149,15,59000,15,69000,150,69000,150,2,51000,2,22796.0390625,,,0,,,0,108000,16,68500,177,15,59000,15,22796.0390625,,,0,,,0,69000,10,68500,200,,,0
TC,,,4100,55,6400,1044,24,4100,24,7000,72,7300,1097,100,6500,277,3848.0400390625,,,0,,,0,22700,68,22700,268,50,5000,87,7500,10,18000,10,,,0,6500,15,6500,1079,98,2500,98
TCB,,,48002.359375,1,52000,1,,,0,26000,1,26000,2,,,0,9540.4501953125,,,0,,,0,30000,1,34300,7,,,0,9540.4501953125,,,0,,,0,25500,1,29900,2,,,0
TCL,,,4270,75,4260,7690,450,3620,7696,3900,30,3800,5983,57,3160,3392,3500,96,3500,429,,,0,3700,758,3800,6122,3673,3510,5751,3000,,,0,120,3000,140,3550,100,3950,2045,112,3600,2515
TCO,,,800,273,800,6274,500,308,1500,999,16,999,2798,50,600,2460,330.760009765625,9490,500,21919,,,0,1100,491,1100,5873,5000,800,5970,130,93,650,535,,,0,800,971,1500,971,12,750,584
TCS,,,3719.699951171875,17,4950,5668,494,3000,640,5070,363,5060,1318,500,3000,571,5700,,,0,6,5700,6,5000,234,5000,752,250,4000,279,4400,50,8000,50,,,0,4800,162,4750,8811,10,4250,10
TCU,,,230000,4,180000,41,10,91100,12,195908.546875,1,200000,1,10,90000,10,69683.3828125,,,0,,,0,195000,3,300000,3,10,196000,37,69683.3828125,,,0,,,0,250000,3,250000,3,10,96000,15
THF,,,520,264,580,10061,640,520,5528,669,60,590,9907,2000,491,8450,475,,,0,,,0,580,279,580,20287,160,440,10722,550,40,550,40,,,0,565,1734,569,3438,,,0
THP,,,5200,20,7390,673,416,5200,1439,8391.75,12,8390,449,10,6900,231,2399.0400390625,,,0,,,0,6000,28,8000,295,192,6000,653,2399.0400390625,,,0,,,0,6500,17,7500,428,83,6500,99
TI,,,2500,6,2200,14226,1262,1940,3272,2370,418,2370,9664,639,1900,1662,2400,78,2400,1223,,,0,2290,55,2290,23968,125,2020,4817,2490,76,4000,76,,,0,2590,503,2560,4779,2000,2200,2396
TIO,74,,820,772,575,180408,60,416,15606,262,975,262,24261,3500,261,41321,330,400,280,2320,,,0,324,92,324,58866,200,261,14813,220,,,0,,,0,445,2272,445,4889,200,242,3550
TK,,,31000,2,47900,433,,,0,34500,200,38900,453,20,33000,40,20250.619140625,,,0,,,0,38626.58984375,37,40000,37,,,0,20250.619140625,5,41100,5,,,0,3950,2,38900,9,,,0
TOR,,,900000,12,849000,21,,,0,280650.28125,,,0,,,0,280650.28125,,,0,,,0,1100000,1,800000,4,,,0,280650.28125,,,0,,,0,400000,,,0,,,0
TPU,,,2450,217,3990,2520,67,2410,802,2500,114,2500,614,100,2000,100,1175.199951171875,,,0,,,0,4470,52,4470,637,6,3000,492,1000,,,0,,,0,3891.030029296875,176,4100,669,4,2000,4
TRA,,,2240,107,2240,1641,100,1510,300,1846.1099853515625,48,2500,690,100,1700,100,840.010009765625,,,0,,,0,1854.719970703125,468,1860,2335,200,1610,430,840.010009765625,10,2000,10,,,0,2730,149,2730,284,200,1700,200
TRN,,,612,2683,613,96497,5000,500,154246,509,2146,509,48580,4817,495,121777,600,,,0,,,0,524,1368,524,83104,280,501,148123,50,1000,700,1000,,,0,508,509,508,22857,4122,474,104122
TRS,,,300000,19,300000,27,8,231000,20,220000,6,300000,6,,,0,101058.03125,,,0,,,0,279424,29,290000,627,5,230000,10,101058.03125,,,0,,,0,231000,,,0,10,230000,20
TRU,,,650,140,798,5107,2336,650,12251,767,1112,767,5968,232,636,2499,750,173,750,173,,,0,649,726,646,28616,1345,558,15990,600,258,600,435,100,500,100,900,998,900,1498,10,526,8036
TS,,,899,1564,899,9755,2000,122,3100,300,,,0,60,65,1984,74.80999755859375,,,0,,,0,500,395,545,5449,18,500,13091,74.80999755859375,10,399,10,,,0,207,464,600,464,93,207,1562
TSH,,,41800,88,41800,1082,5,31500,804,47456.8203125,179,47500,673,20,37000,60,60000,,,0,,,0,36000,48,36000,509,2,34000,615,40000,9,39000,16,,,0,40000,12,39000,312,64,31000,101
TUB,,,349.44000244140625,1160,339,6161,5993,200,16251,282.9700012207031,2260,289,10826,400,155,5400,270,148,270,346,,,0,180,92,300,21877,80,180,26502,170,260,170,1544,,,0,310.42999267578125,700,345,35919,100,156,26789
UTS,3500,,8400,13,8400,647,89,7550,5721,8455.5595703125,20,8460,120,4,6900,1428,5400,,,0,,,0,7000,10,7300,405,164,7000,1826,5900,16,6000,16,,,0,8500,14,8500,196,30,6500,1381
VCB,,,799000,1,799000,2,,,0,850000,1,877000,2,,,0,350872.8125,,,0,,,0,839000,1,839000,3,,,0,350872.8125,,,0,,,0,799000,1,896000,4,,,0
VEG,88,,500,161,500,26086,11,311,25719,401,300,400,8569,40,301,11305,400,320,10000,320,,,0,425,100,430,11923,4,425,15377,335,840,375,840,303,335,970,499,8,500,16826,4,499,40283
VF,,,19.899999618530273,1000,19.799999237060547,2640332,100000,15,100000,20,6536,22,85974,67217,20,167217,16.139999389648438,18763,24,18763,,,0,19.399999618530273,75000,19.399999618530273,633459,84000,15,84000,24,90000,24,90000,,,0,17.350000381469727,141317,17.5,920294,41000,15,41000
VFT,,,2600000,1,2600000,1,,,0,2600000,,,0,,,0,1029499.4375,,,0,,,0,2400000,,,0,,,0,1029499.4375,,,0,,,0,1029499.4375,,,0,,,0
VG,,,2880,45,2880,2147,50,2130,2315,2270,120,2270,5013,28,1810,658,2190,90,2190,250,,,0,2470,293,2470,2442,2,2000,1503,2400,17,2400,217,,,0,2380,33,2380,8058,20,2270,2414
VIT,,,1080,2097,1070,7384,841,560,1040,785,17885,785,17885,500,400,500,324.6600036621094,,,0,,,0,920.9400024414062,40,945,923,,,0,740,,,0,,,0,1200,2,1200,2,29,650,29
VOE,,,5400000,,,0,,,0,2949036.25,1,6000000,1,,,0,2949036.25,,,0,,,0,5000000,,,0,,,0,2949036.25,,,0,,,0,2949036.25,,,0,,,0
VOR,,,2553164.5,,,0,,,0,2553164.5,,,0,,,0,2553164.5,,,0,,,0,2553164.5,,,0,,,0,2518066.5,,,0,,,0,2553164.5,,,0,,,0
VSC,,,50000,1,40000,5,,,0,50000,1,50000,1,,,0,15937.349609375,,,0,,,0,54800,1,54200,6,,,0,15937.349609375,,,0,,,0,50000,1,40000,2,,,0
W,,,14700,319,16800,3376,400,14700,11128,17000,876,18400,1969,15,16000,666,6250.14013671875,,,0,,,0,17500,43,17500,2196,150,15400,1576,8000,,,0,,,0,14000,35,16000,1207,291,14000,351
WAI,,,97000,100,97000,580,30,91000,193,96000,2,96900,257,30,91100,189,100000,37,100000,248,,,0,95500,22,93600,699,20,90600,170,51930.23046875,,,0,,,0,93733.328125,4,93500,173,49,90000,200049
WAL,,,7990,136,7990,2775,10,6510,2212,6300,60,7400,1482,250,6200,1070,2800.330078125,,,0,,,0,8200,12,8990,7872,44,6500,444,2800.330078125,,,0,,,0,9500,,,0,,,0
WCB,,,924000,2,920000,24,1,402000,2,900000,1,936000,7,,,0,347832.9375,,,0,,,0,775132.5625,4,864000,29,1,775000,5,347832.9375,,,0,,,0,782850,1,939000,4,1,500000,3
WIN,,,13400,590,13300,2864,30,8510,4571,9990,59,9990,313,50,7610,2803,10000,60,12000,73,,,0,9330,10,9330,5610,2000,7600,4934,12000,2,6480,22,,,0,8790,30,8790,858,1,7060,5943
WM,,,13000,263,13000,312,50,11000,69,10000,1,12800,89,7,10000,8,6821.509765625,,,0,,,0,12000,40,12000,213,82,11000,192,6821.509765625,,,0,,,0,11000,,,0,,,0
WOR,,,230000,,,0,2,215000,2,194900.984375,10,250000,10,10,160000,10,83894.7265625,1,200000,1,,,0,200000,,,0,,,0,83894.7265625,,,0,,,0,150000,,,0,,,0
WR,140000,,190000,10,155000,18,5,150000,110,150000,1,150000,1,100,140000,100,78235.6171875,,,0,,,0,140000,1,150000,3,100,140000,100,78235.6171875,,,0,,,0,150000,,,0,100,140000,100
WRH,,,7500,980,7800,1549,10,6550,250,10900,706,10900,2559,400,7000,400,3393.949951171875,,,0,,,0,7951.1298828125,433,10400,2312,498,7750,498,3393.949951171875,,,0,,,0,9980,323,9980,1189,,,0
WS,,,5140,126,5450,1427,,,0,4900,1,4900,170,50,3400,275,6000,60,5200,64,,,0,4900,43,4900,2095,100,4000,1171,2599.570068359375,20,5000,166,,,0,5150,76,5150,566,50,3050,260
ZIR,,,300,3000,800,20049,1000,110,8066,430,44,499,15056,239,430,1739,117.55000305175781,552,800,552,,,0,675,17,674,24415,10,501,6510,648,20,780,20,,,0,325,4,600,7224,500,210,1500
ZR,,,16200,195,16200,268,50,11500,80,14703.5703125,485,17000,526,61,14000,111,7683.919921875,,,0,,,0,14200,232,14200,234,50,13000,170,15200,10,35000,10,,,0,16200,8,16200,174,78,13100,148
